customer_unique_id,Customer Segment,customer_state,Customer Type,Sum of Orders Count,Year,Quarter,Month,Year,Quarter,Month,Total Revenue
24a795d141018d55ce96ad22d8307775,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,69
24a97b56158eb5f55b2840923c8c90d9,Bronze,PR,New,1,2017,Qtr 4,November,2017,Qtr 4,November,115.2
24abc99b133f91c4bf1c50177b0d47e0,Bronze,PR,New,1,2018,Qtr 1,January,2018,Qtr 1,January,110.4
24abf93a73a57ab3fe56df52deb2c6c5,New / Low Value,MG,New,1,2017,Qtr 4,November,2017,Qtr 4,November,59.9
24ac2b4327e25baf39f2119e4228976a,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,84.99
24ac33e321c2e3c0b096f1d72657d45f,New / Low Value,DF,New,1,2017,Qtr 4,December,2017,Qtr 4,December,39.9
24ac367e7e3e868ddbab01d5dea42a4d,New / Low Value,RJ,New,1,2018,Qtr 1,March,2018,Qtr 1,March,39.9
24accd58534958b25199bf036041c626,New / Low Value,DF,New,1,2018,Qtr 1,February,2018,Qtr 1,February,67.9
24ad6a6723d1d59b712380656d127ac4,Bronze,RJ,New,1,2018,Qtr 1,March,2018,Qtr 1,March,249
24adbd7fdcdb53fd8d8694f1e1ee2592,Bronze,RS,New,1,2018,Qtr 1,February,2018,Qtr 1,February,129.9
24ae3ca4f4aa8eb792a23effef426d63,Bronze,DF,New,1,2017,Qtr 2,April,2017,Qtr 2,April,159.9
24af54232efe5e03567b2458195f81ab,New / Low Value,RJ,New,1,2017,Qtr 3,July,2017,Qtr 3,July,68
24af9d33418188ade58994554fe2fa30,New / Low Value,SC,New,1,2017,Qtr 4,November,2017,Qtr 4,November,40
24b0282ca83dae405c1b23daa4e9a742,Bronze,RS,New,1,2017,Qtr 3,September,2017,Qtr 3,September,125
24b10cc0f34688bdba36542ffd482f2d,New / Low Value,RO,New,1,2017,Qtr 1,February,2017,Qtr 1,February,20.9
24b16fd291f86990f883f1e9fa655bf9,New / Low Value,SC,New,1,2017,Qtr 4,October,2017,Qtr 4,October,38.25
24b19fe386f44bcce3e0d40c1eb20a7f,New / Low Value,PR,New,1,2018,Qtr 1,January,2018,Qtr 1,January,13.65
24b2c88eccca3ddc45bcb83011e0ad45,Bronze,SC,New,1,2018,Qtr 1,February,2018,Qtr 1,February,84.99
24b4663e9ed08d1cf20ab7767b3250a3,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,80
24b527c8ed302795d172d4804f433f61,New / Low Value,MG,New,1,2017,Qtr 2,June,2017,Qtr 2,June,49.9
24b653396ed57d4e198675e6284fab94,Bronze,BA,New,1,2017,Qtr 4,October,2017,Qtr 4,October,169.99
24b6d3e2403da42f0ffe09b64f8e7c17,New / Low Value,PR,New,1,2018,Qtr 2,June,2018,Qtr 2,June,68.9
24b75b0b4b339925164dd10697cd6e09,New / Low Value,MT,New,1,2017,Qtr 1,March,2017,Qtr 1,March,11.99
24b7abbf33bbdc59f1a7bc607e71e119,Silver,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,315
24b7e460db28210f33d13d8ce5918fc4,Silver,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,429
24b9c4a58f427e05fdfa987e3ed4f6d1,New / Low Value,RJ,New,1,2017,Qtr 3,September,2017,Qtr 3,September,32.64
24b9d3a7b1801c16a1fd57cec129eef1,New / Low Value,MG,New,1,2018,Qtr 2,May,2018,Qtr 2,May,55
24bad885923ebbe6452c0d9d8eece47c,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,23.99
24bae4e0f7e3daa49147b006d8f96af7,Bronze,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,119
24bb50e3ea35adf9a12adc0a440563d0,Bronze,ES,New,1,2017,Qtr 4,October,2017,Qtr 4,October,143
24bb54e643e350ee42ff34b6bfb66e4b,New / Low Value,MG,New,1,2017,Qtr 4,December,2017,Qtr 4,December,38.5
24bc45b93041e78e892e0f0fd92104d4,Bronze,SP,New,1,2017,Qtr 4,October,2017,Qtr 4,October,113
24bd689acac1d4eff3cdf2ba592bd82a,New / Low Value,PR,New,1,2018,Qtr 1,March,2018,Qtr 1,March,58.9
24bde8b6cd83ccb8ee3fa91466be3b11,New / Low Value,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,28
24bebb6ff5f6b160cf78f11ad5c7278e,New / Low Value,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,75
24beffe154cc4568bcfe9a4c27cabf43,Bronze,ES,New,1,2017,Qtr 3,August,2017,Qtr 3,August,91.8
24bf547affa8ed1c6281f9f85f5a55db,New / Low Value,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,69.9
24c0598e5978021ede868fbf7526544a,VIP,RJ,New,1,2017,Qtr 4,November,2017,Qtr 4,November,2400
24c0806a2407ad1f14b1323849bd246c,New / Low Value,SP,New,1,2016,Qtr 4,October,2016,Qtr 4,October,25.9
24c0e0e5ae72c9b9f22ae827f76c5a95,New / Low Value,MG,New,1,2017,Qtr 4,October,2017,Qtr 4,October,28.99
24c10f505400c92d00d98d13297f0bc5,Bronze,RJ,New,1,2017,Qtr 3,August,2017,Qtr 3,August,154.99
24c1bbbecb16d2be7ff3b7939afe7ecc,Silver,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,610
24c206cdc0a8a9f8c0fef7934132af8d,Bronze,GO,New,1,2018,Qtr 1,January,2018,Qtr 1,January,189
24c2fad8c24d02f02cac801f74d6a6cf,Bronze,MG,New,1,2017,Qtr 1,February,2017,Qtr 1,February,109.99
24c3223c7a70060b70168a0d8594c8a7,Silver,SP,New,1,2017,Qtr 4,October,2017,Qtr 4,October,399
24c377d6f65a31cf17c30641efc895e9,New / Low Value,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,18.99
24c3b1f7de93a87ffe0506dd93ccaad8,Bronze,ES,New,1,2018,Qtr 1,March,2018,Qtr 1,March,269
24c432ec6fd66a2fac3bf1d08a524b98,New / Low Value,DF,New,1,2018,Qtr 2,April,2018,Qtr 2,April,39.9
24c704dfd167ece65ae4b61b2685ed1d,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,59.9
24c75405d509b190b7d01fd6616f2b80,Bronze,PR,New,1,2018,Qtr 1,January,2018,Qtr 1,January,89.49
24c7fc87258d707acf61ebd8c1884cf7,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,13.65
24c8c947cd680af06a21206a211ed468,New / Low Value,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,49.99
24c9ed99a0239ba1a61661f0f9f7403e,Bronze,PA,New,1,2018,Qtr 2,June,2018,Qtr 2,June,159.9
24caecc7bc5818872f110b8b262ef953,New / Low Value,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,90
24cb02db7e047061d650d4849d26db6f,Bronze,GO,New,1,2017,Qtr 4,November,2017,Qtr 4,November,249
24cb2fe601b657443b741a3ee6047913,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,78
24cbac6affa8cf515823960cefdd21ff,Silver,RJ,New,1,2018,Qtr 2,May,2018,Qtr 2,May,229.9
24cc4fdd48171a0ad5a1d8e93812b280,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,75.5
24cd123e1363966acbc70d4ecfae3c83,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,49.9
24cd2ac13d29405aff87f625c98a0b24,New / Low Value,MG,New,1,2018,Qtr 1,March,2018,Qtr 1,March,43.98
24cd37bf2e8fad096bc0b807541311db,New / Low Value,RS,New,1,2018,Qtr 3,August,2018,Qtr 3,August,38.79
24ce52ae8aa3dbf8532f95ccb1b00548,New / Low Value,SC,New,1,2018,Qtr 2,June,2018,Qtr 2,June,27.9
24cf0fe4be1f257c7579376ccbdedb6d,Bronze,CE,New,1,2018,Qtr 2,May,2018,Qtr 2,May,89.99
24cfe0332d62ad579e22b4f248948a4b,Bronze,RJ,New,1,2018,Qtr 3,July,2018,Qtr 3,July,209.99
24d1ecd0f607a7633754da84729fab76,New / Low Value,MG,New,1,2017,Qtr 4,October,2017,Qtr 4,October,19.9
24d2024d150b5b7ece1c1c7c5d6abe0d,Bronze,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,104.9
24d25c0dcf940b111080d2a8b8db6346,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,49.95
24d2610d6b2605ba1fa5659b57f48205,Silver,SP,New,1,2017,Qtr 1,January,2017,Qtr 1,January,320
24d2edb567375d792ece90188e5132a2,New / Low Value,SP,New,1,2017,Qtr 3,July,2017,Qtr 3,July,56.99
24d379aafeec2447689a1b74b2b8bbca,Bronze,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,119.9
24d3968181f7be6f348342151b109b26,New / Low Value,RJ,New,1,2018,Qtr 1,January,2018,Qtr 1,January,79.9
24d45e13b914e1d341351a3afd711aac,New / Low Value,PE,New,1,2018,Qtr 3,August,2018,Qtr 3,August,38.95
24d46ecc9374c93de03e9120db443b70,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,34.9
24d6989f0ababee03fb31e458bbf4223,Silver,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,335
24da7b2fbe0a0cbc65c0d732e2a9e762,Bronze,BA,New,1,2018,Qtr 1,January,2018,Qtr 1,January,120
24de1953475c421e67f32f582c307f87,Bronze,MG,New,1,2018,Qtr 2,May,2018,Qtr 2,May,89.99
24df561e3d76cdf09d0d26b16e7dc3ea,Bronze,MG,New,1,2018,Qtr 2,April,2018,Qtr 2,April,115
24df9ead2b870f4facd87f974c05a0fd,New / Low Value,RJ,New,1,2018,Qtr 2,May,2018,Qtr 2,May,99.9
24dff33d56d635f2dc09cb7c79606e4a,New / Low Value,PR,New,1,2017,Qtr 3,July,2017,Qtr 3,July,58.9
24e0d0700d3999f56cefba0404eb5944,Bronze,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,220
24e1bb8b3927e015aaed7b67597ac938,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,43.8
24e3176088f411887030891a3475f34f,New / Low Value,PR,New,1,2017,Qtr 4,October,2017,Qtr 4,October,69
24e3344693790428aba18ad6c71d0c4c,Bronze,RS,New,1,2017,Qtr 3,August,2017,Qtr 3,August,119.9
24e66432d3c2677b68a14617ec79a4ea,Bronze,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,279
24e6704e9921dab6ca4da3bb0ca85500,New / Low Value,RS,New,1,2018,Qtr 1,February,2018,Qtr 1,February,16.9
24e6845e9574241809bde99489b5213a,Bronze,RJ,New,1,2017,Qtr 3,July,2017,Qtr 3,July,169.9
24e998dbc3458fe7b77b370e6d10ba57,Gold,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,1400
24eaa8018a2a4bbaac9fe3fe5973033a,Bronze,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,99.99
24eac7ace1babe64a0786978c5b58dfa,New / Low Value,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,17.9
24eb4e17651a037f45e8e4a5fe293048,Bronze,MG,New,1,2017,Qtr 4,December,2017,Qtr 4,December,262
24ec1a29ab4911b4b1bc819a74fc08af,New / Low Value,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,45
24ecb7310e25c512535898a5ce1f9ef0,New / Low Value,RJ,New,1,2018,Qtr 2,April,2018,Qtr 2,April,20.65
24ecf66a0e174ce35a6af20ccfb310a9,New / Low Value,DF,New,1,2018,Qtr 2,April,2018,Qtr 2,April,59.98
24ee0e579a75f7f99be0ad7a787e455c,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,55
24ef20f64a513f7b0b0767fccb5a0ada,Bronze,BA,New,1,2018,Qtr 3,August,2018,Qtr 3,August,99.8
24f0ca31b14f64abedc9b6fa93e9762c,Bronze,RJ,New,1,2017,Qtr 4,November,2017,Qtr 4,November,220
24f12460aad399ba18f4ed2c2fbab65d,New / Low Value,SP,New,1,2017,Qtr 2,May,2017,Qtr 2,May,69.9
24f13d2bd814db614014ddaeeaad604d,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,36.98
24f140d9d628631e8a46d32e4a4d32b6,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,29.99
24f1a2cd59b1e75983ac5393d6010e38,Bronze,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,105
24f2709edd3033672c85489a9d01718d,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,29.9
24f2921a58f43dd1392d98391eb4ab82,New / Low Value,SP,New,1,2017,Qtr 1,February,2017,Qtr 1,February,26.7
24f2cb635916caef26a6ea464f9f93a9,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,27.5
24f4ef31b40a4b5a09413b51ed1b74f3,Bronze,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,119.99
24f534b787ae812c2935cd802f24003a,Bronze,RJ,New,1,2018,Qtr 2,April,2018,Qtr 2,April,119
24f54fac366fdcc64428cf6fbb317c44,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,56.97
24f597020fc5ef57ce93a6703a8da50a,Silver,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,449.82
24f6f66e5609f83619524ab1aaf4a5b5,Bronze,DF,New,1,2017,Qtr 4,December,2017,Qtr 4,December,119.99
24f745bc1e03f89dfab8941b672a8104,Bronze,SP,New,1,2017,Qtr 2,April,2017,Qtr 2,April,115.99
24f7afe4322b73d532e36cdda9eb7bf6,New / Low Value,GO,New,1,2017,Qtr 4,October,2017,Qtr 4,October,30.1
24f7e20b752dff08285da517271f047f,New / Low Value,MG,New,1,2017,Qtr 4,November,2017,Qtr 4,November,45.95
24f8fb3587b82676b7354df6a625de72,New / Low Value,SC,New,1,2018,Qtr 3,July,2018,Qtr 3,July,49.9
24f908f921dfdbe51fce3a5b912034e0,New / Low Value,BA,New,1,2017,Qtr 4,November,2017,Qtr 4,November,29.9
24f9855f7be17e073675a1ea3718d4d6,New / Low Value,SP,New,1,2017,Qtr 3,July,2017,Qtr 3,July,34.93
24fa0c2c6bb100ad4bc2b28c8e8f0ef5,New / Low Value,RJ,New,1,2017,Qtr 2,April,2017,Qtr 2,April,59.9
24fa27d8bf473eeab3f2b05019cbbd02,Bronze,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,100
24fae8aa722f74b25e1ba720a8d52839,New / Low Value,RS,New,1,2017,Qtr 4,December,2017,Qtr 4,December,27.99
24fb0fba6a84b9d812b55fc924ad9c9f,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,79
24fb5923c927352d20c2adfe3675ac8a,New / Low Value,RJ,New,1,2017,Qtr 2,June,2017,Qtr 2,June,24.9
24fd425eecb638b532337c70bfe78be8,Bronze,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,99.9
24fd9cec951c076195ca963c419f0d08,New / Low Value,MG,New,1,2018,Qtr 3,August,2018,Qtr 3,August,20
24fdfc598bf868d1317f637de32a4d73,Bronze,MG,New,1,2017,Qtr 4,November,2017,Qtr 4,November,149.9
24fe2e82ab0df10adf445386639056e8,New / Low Value,RS,New,1,2017,Qtr 4,October,2017,Qtr 4,October,59.9
24fee3e769e87ce93288b0d46811bb1c,Bronze,MG,New,1,2017,Qtr 2,May,2017,Qtr 2,May,99
24ff41997b5dd6b39d3dd6a38de4f9ba,New / Low Value,MG,New,1,2018,Qtr 2,May,2018,Qtr 2,May,69.9
24ffbb655914998319377df431e3c47a,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,56.9
25005ef67dd44bb53b64ab1ca6b98704,New / Low Value,PE,New,1,2017,Qtr 4,December,2017,Qtr 4,December,49.9
2500c249c2bf8fc01248f8b3b11bcb68,Bronze,TO,New,1,2017,Qtr 2,May,2017,Qtr 2,May,89.99
2503bd9d9031e8c9297d1b43d0c1711a,New / Low Value,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,49
2503da86bf7864b55e3c46a60fb188ff,New / Low Value,RS,New,1,2017,Qtr 4,November,2017,Qtr 4,November,44.99
25044c137c37fe75371f41318164d2e3,Bronze,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,89.9
2505afff10de77f349895b58780017ac,New / Low Value,RJ,New,1,2017,Qtr 4,December,2017,Qtr 4,December,57.9
25063ca4218b4983df1daec133b143a2,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,45.99
25066a40f307a5ba3b0d053c7f3c8ac1,New / Low Value,RJ,New,1,2017,Qtr 2,May,2017,Qtr 2,May,44.95
2507c5c10c5cc33968aadcbf5315e792,New / Low Value,PA,New,1,2018,Qtr 2,June,2018,Qtr 2,June,19.86
2507d31af2a358a5b61e64ea9aaa7bf1,New / Low Value,RS,New,1,2018,Qtr 1,March,2018,Qtr 1,March,26.5
25084c562406811ccea6b10655d1fff9,Bronze,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,259
2508fb31ee30c1940a23ccb4edb59b7c,Bronze,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,255
2509f289867ea537c35c985c5c46bab4,New / Low Value,RJ,New,1,2018,Qtr 2,April,2018,Qtr 2,April,37.9
250b38e3586d512ece3671470c5d5f6d,Bronze,RJ,New,1,2018,Qtr 2,June,2018,Qtr 2,June,138
250b54f7aa491c79f6c93b9b26d26c25,Bronze,ES,New,1,2017,Qtr 4,December,2017,Qtr 4,December,158.4
250bbb02b79ab188b705906816deac66,Bronze,BA,New,1,2017,Qtr 3,July,2017,Qtr 3,July,120
250bcd34eedc5ddb868f66d5a8b0d441,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,49.7
250d6dc6fee680266e583e286b553d2f,Bronze,PI,New,1,2018,Qtr 2,June,2018,Qtr 2,June,144.9
250f0c9949d3f4fa2ad7f47d524c63bf,New / Low Value,RS,New,1,2017,Qtr 3,July,2017,Qtr 3,July,29.99
250ff4b596100260ab4631ee13fa63b8,Bronze,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,199
25104d84ead4dc8dc8d6192c77533cfd,New / Low Value,SP,New,1,2017,Qtr 3,July,2017,Qtr 3,July,29.9
2511a6589c35770b7865837bc889dacc,New / Low Value,MS,New,1,2017,Qtr 4,November,2017,Qtr 4,November,18.6
2511b2cb0bc9e10029502620f5c16550,Bronze,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,143
25121dfab30a4119bb5ba37fc7d7a261,New / Low Value,RS,New,1,2017,Qtr 3,July,2017,Qtr 3,July,40
25126926be8dbdb3264285caa7d0c40c,New / Low Value,RJ,New,1,2017,Qtr 2,June,2017,Qtr 2,June,39.9
25142f71ba0ebcc027b1817df87426b7,New / Low Value,ES,New,1,2018,Qtr 1,March,2018,Qtr 1,March,17.99
2514de05d7364db53325196cd9e1b2ab,Bronze,MS,New,1,2018,Qtr 3,July,2018,Qtr 3,July,189
2516ee1e7a05ad6a405d7894fa6339bd,Bronze,RS,New,1,2018,Qtr 3,July,2018,Qtr 3,July,86
251a560be0810a220e914f59dce397f5,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,33.8
251b32bc8e6d7b165e8eaa30349680b1,New / Low Value,GO,New,1,2018,Qtr 3,August,2018,Qtr 3,August,15.99
251b3f81d77db8ee7a66d166d269cd77,Bronze,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,134.9
251ba2e0913ff891b1783d27396d8636,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,55
251bd18a6617e556d406a86ccf947c6c,Silver,RJ,New,1,2018,Qtr 2,April,2018,Qtr 2,April,269.94
251d2acfa43ad4ed9cfc4db244a8dfa3,Bronze,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,99.99
251d7b77dc07f763ed04ace8ca8b365a,Bronze,MA,New,1,2018,Qtr 2,April,2018,Qtr 2,April,169
251e2b5f0f765503f7a20ee1dd259b40,Bronze,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,89.99
251e93d40797c3ae4b091e7f8afbcb07,New / Low Value,PA,New,1,2017,Qtr 4,December,2017,Qtr 4,December,6
251e984aa253cbc968584ba5391156a3,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,58
251ea7177b1cdac25a6b7dca3d683c2a,New / Low Value,RJ,New,1,2018,Qtr 1,January,2018,Qtr 1,January,39
251eb333cbe00b01b6257bfb31cdf5a2,Bronze,SC,New,1,2017,Qtr 3,July,2017,Qtr 3,July,112
251facf04547a85c5aa6cdf065b9b7a3,Bronze,RS,New,1,2018,Qtr 1,January,2018,Qtr 1,January,149.9
251fcf428c0afa7383a65eba13d7eba5,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,82.95
251fe896b938a0b3a2892d5b6ce68cbe,New / Low Value,MG,New,1,2018,Qtr 1,January,2018,Qtr 1,January,35
25220bbe438a290a7448d2ffd9d68938,Bronze,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,140
2522f450ec08e276923f59fcec98614c,Bronze,SC,New,1,2018,Qtr 1,March,2018,Qtr 1,March,122.99
25238cf185493ea8e19a5733165a0f56,New / Low Value,RJ,New,1,2018,Qtr 3,August,2018,Qtr 3,August,74.99
2524599680c3e5051c8617457261357a,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,29.99
25246138ca82ad0dc7d8de03070f2ff0,New / Low Value,SP,New,1,2017,Qtr 3,August,2017,Qtr 3,August,31.9
2524783703dfbce0f0ef22c6988a2c6a,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,40.8
2524dcec233c3766f2c2b22f69fd65f4,New / Low Value,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,29
25266df8c27c20bf0f732404e17e68d7,New / Low Value,RJ,New,1,2018,Qtr 1,February,2018,Qtr 1,February,21.5
25268e3786435da9df6302a94232b271,Bronze,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,129.9
2526d3bb06624f7c5bedf2ef7a5bc4f0,Silver,PR,New,1,2017,Qtr 1,February,2017,Qtr 1,February,459
2526f439e4069ffc3961e00a84431cc5,Silver,RJ,New,1,2017,Qtr 2,April,2017,Qtr 2,April,424.9
25273a364003c6166d31e55f1a26a753,Bronze,RJ,New,1,2018,Qtr 2,April,2018,Qtr 2,April,256
25281ef35fe56051d768115d5b65cc9e,New / Low Value,RJ,New,1,2017,Qtr 1,March,2017,Qtr 1,March,25.9
252825a12ed84ce782d906a79c7c4b94,Bronze,SP,New,1,2017,Qtr 1,February,2017,Qtr 1,February,99.99
2528d823d67e15f39c04866cd79d0ec5,New / Low Value,SC,New,1,2017,Qtr 2,May,2017,Qtr 2,May,59
252a5a7461ae95e4af38d293cbc4080e,Bronze,RJ,New,1,2018,Qtr 1,January,2018,Qtr 1,January,79.99
252ab93100eb1b94276be1e4c1259d55,Bronze,PR,New,1,2018,Qtr 1,February,2018,Qtr 1,February,149.9
252c0dcac11ce99e1f06fc9fd4218fd7,New / Low Value,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,76.9
252c23c8656dd3249b0ab1a8eaa9af21,New / Low Value,GO,New,1,2018,Qtr 1,March,2018,Qtr 1,March,44.9
252dce9656e60e54afc24a4a5722d66a,New / Low Value,SP,New,1,2017,Qtr 3,August,2017,Qtr 3,August,56.99
252e03cd7121b3b9d61d9398a6db7647,New / Low Value,RJ,New,1,2017,Qtr 4,November,2017,Qtr 4,November,59.9
252e3abb3ca9b61cab53c6c4a65f756c,New / Low Value,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,34.3
252e897731145fbfc65492446f59b28e,Bronze,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,108
252edd369befe02cad5c11504ea32773,Bronze,MG,New,1,2017,Qtr 4,November,2017,Qtr 4,November,149.99
25303bc46489df09b03bd275c3772d19,New / Low Value,SP,New,1,2017,Qtr 1,March,2017,Qtr 1,March,83.36
2530578c7db988c97b4afd8a3d44cfd2,New / Low Value,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,49.99
25325d558a8e0d36fcd5e3b6a8b80eb6,Silver,MG,New,1,2018,Qtr 3,July,2018,Qtr 3,July,279
2532a25b336ef0fd1f37790a7f0ab16c,New / Low Value,MG,New,1,2017,Qtr 4,November,2017,Qtr 4,November,30.21
253316ac4ab3ccb4de332d3dc6d2223e,Bronze,MG,New,1,2017,Qtr 2,May,2017,Qtr 2,May,89.9
253398dda9ac868e48c23d933ccf53f2,Bronze,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,139.9
2533c08e536d5bb805fcac72ccb36345,New / Low Value,SC,New,1,2018,Qtr 1,February,2018,Qtr 1,February,60
2534aafcae446257e91626269b9e185e,Silver,SP,New,1,2017,Qtr 4,October,2017,Qtr 4,October,348
2534c6d7f97ef2be9334b54b6a0d50bc,Bronze,RS,New,1,2018,Qtr 1,March,2018,Qtr 1,March,139.9
2534da0e9f0420cbc42312e2284555f1,New / Low Value,PR,New,1,2017,Qtr 3,September,2017,Qtr 3,September,79.9
2534f31b7589603de7baa645e2afe123,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,45.95
25354a204038f00da4dfd958be91fcf4,Bronze,SC,New,1,2018,Qtr 3,August,2018,Qtr 3,August,234.5
2535519b1aa4ceaf7d71acb0606bad80,Bronze,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,143.8
2536a4c43bcd30e6e1f5188b2c781437,New / Low Value,PE,New,1,2017,Qtr 4,November,2017,Qtr 4,November,23.99
253982498c11dee63ba4ce138b3fe723,New / Low Value,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,65.9
25398a3f6cea6ff9e64c4728fe0a8b24,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,69.9
2539ef36f73b605769b83e7ba37bbc73,Bronze,PR,New,1,2018,Qtr 1,March,2018,Qtr 1,March,119.9
253a63a026e59e4e13818379476836b5,Bronze,ES,New,1,2017,Qtr 3,August,2017,Qtr 3,August,280
253ba0a753f158c30d832404fd363ea6,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,23.98
253d899ff7a011b26c16ac66cdca07de,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,39
253dc61c707fc9f83ac95ecc62a26bf2,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,21.99
253dd87d06a70cf96ef4c39c8fc646e1,Bronze,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,149.9
253e9aeb7982802e6ef18ef16f3b0adf,New / Low Value,PI,New,1,2017,Qtr 4,December,2017,Qtr 4,December,13.3
253f234895915adfbbd6e7f14b41e64a,Bronze,RS,New,1,2017,Qtr 1,March,2017,Qtr 1,March,174.9
253fedf5a28753983c4c4f7e3a3eb455,New / Low Value,PR,New,1,2018,Qtr 2,June,2018,Qtr 2,June,35
253fee70f4263eb24f8cf47129b6ef39,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,66.99
254051b32617c41ec4f5120de0af0217,New / Low Value,PR,New,1,2018,Qtr 3,July,2018,Qtr 3,July,78.9
2542d967894acdc11dbffa8dd2e82a6a,Bronze,BA,New,1,2018,Qtr 2,May,2018,Qtr 2,May,167.97
25448c9f3f3de9656ad76b07942ed84d,Bronze,SP,New,1,2017,Qtr 4,October,2017,Qtr 4,October,116
